sample_id,true_label,predicted_label,confidence,is_correct,top1,top2,top3
2148,angry,neutral,0.4766,False,neutral:0.477,angry:0.125,sad:0.120
2149,happy,happy,0.3265,True,happy:0.327,neutral:0.265,angry:0.182
2150,angry,sad,0.4000,False,sad:0.400,neutral:0.213,angry:0.196
2151,surprise,surprise,0.4659,True,surprise:0.466,happy:0.402,fear:0.090
2152,fear,surprise,0.5902,False,surprise:0.590,fear:0.367,angry:0.020
2153,fear,fear,0.6313,True,fear:0.631,angry:0.209,surprise:0.087
2154,happy,surprise,0.4807,False,surprise:0.481,fear:0.338,happy:0.056
2155,happy,happy,0.9088,True,happy:0.909,angry:0.054,sad:0.017
2156,sad,neutral,0.6454,False,neutral:0.645,sad:0.097,surprise:0.086
2157,neutral,neutral,0.7640,True,neutral:0.764,surprise:0.083,sad:0.055
2158,happy,happy,0.8652,True,happy:0.865,neutral:0.056,angry:0.043
2159,angry,sad,0.3288,False,sad:0.329,neutral:0.245,fear:0.234
2160,surprise,surprise,0.2295,True,surprise:0.229,neutral:0.193,angry:0.189
2161,sad,angry,0.3531,False,angry:0.353,sad:0.338,fear:0.183
2162,angry,angry,0.7022,True,angry:0.702,sad:0.170,neutral:0.084
2163,sad,fear,0.2570,False,fear:0.257,neutral:0.191,sad:0.183
2164,fear,fear,0.5015,True,fear:0.502,surprise:0.145,angry:0.133
2165,happy,happy,0.9307,True,happy:0.931,neutral:0.064,surprise:0.003
2166,happy,happy,0.7574,True,happy:0.757,neutral:0.079,sad:0.074
2167,fear,fear,0.5415,True,fear:0.542,angry:0.373,disgust:0.058
2168,happy,happy,0.8962,True,happy:0.896,angry:0.037,fear:0.029
2169,angry,angry,0.4129,True,angry:0.413,neutral:0.284,sad:0.165
2170,happy,happy,0.6326,True,happy:0.633,surprise:0.191,fear:0.079
2171,happy,fear,0.3621,False,fear:0.362,happy:0.322,angry:0.129
2172,angry,angry,0.2804,True,angry:0.280,neutral:0.275,sad:0.234
2173,happy,fear,0.3009,False,fear:0.301,happy:0.225,sad:0.184
2174,surprise,surprise,0.9819,True,surprise:0.982,fear:0.018,sad:0.000
2175,happy,happy,0.5849,True,happy:0.585,neutral:0.236,angry:0.084
2176,angry,neutral,0.4908,False,neutral:0.491,angry:0.142,fear:0.131
2177,sad,sad,0.2928,True,sad:0.293,neutral:0.291,angry:0.173
2178,fear,neutral,0.4152,False,neutral:0.415,sad:0.352,angry:0.138
2179,sad,angry,0.6809,False,angry:0.681,sad:0.178,neutral:0.106
2180,fear,sad,0.5230,False,sad:0.523,angry:0.178,fear:0.113
2181,happy,happy,0.9633,True,happy:0.963,surprise:0.026,neutral:0.008
2182,fear,sad,0.4514,False,sad:0.451,angry:0.262,fear:0.203
2183,neutral,neutral,0.4884,True,neutral:0.488,sad:0.238,angry:0.168
2184,sad,angry,0.4856,False,angry:0.486,sad:0.305,fear:0.115
2185,happy,happy,0.9637,True,happy:0.964,angry:0.013,sad:0.009
2186,sad,sad,0.4107,True,sad:0.411,neutral:0.310,angry:0.159
2187,fear,surprise,0.5252,False,surprise:0.525,fear:0.459,sad:0.006
2188,fear,fear,0.8857,True,fear:0.886,surprise:0.048,sad:0.041
2189,happy,happy,0.9801,True,happy:0.980,neutral:0.016,angry:0.002
2190,neutral,happy,0.7542,False,happy:0.754,neutral:0.118,angry:0.079
2191,fear,fear,0.7412,True,fear:0.741,sad:0.122,angry:0.051
2192,happy,happy,0.7925,True,happy:0.792,angry:0.077,fear:0.033
2193,neutral,neutral,0.7014,True,neutral:0.701,sad:0.104,fear:0.074
2194,fear,sad,0.5890,False,sad:0.589,fear:0.332,neutral:0.043
2195,surprise,surprise,0.6898,True,surprise:0.690,happy:0.246,fear:0.045
2196,fear,angry,0.5417,False,angry:0.542,fear:0.337,happy:0.038
2197,sad,angry,0.5110,False,angry:0.511,fear:0.209,surprise:0.143
2198,surprise,surprise,0.6495,True,surprise:0.649,fear:0.298,happy:0.026
2199,happy,happy,0.5615,True,happy:0.562,surprise:0.307,fear:0.102
2200,happy,happy,0.9505,True,happy:0.950,sad:0.022,neutral:0.010
2201,surprise,fear,0.2468,False,fear:0.247,neutral:0.208,angry:0.193
2202,surprise,surprise,0.4276,True,surprise:0.428,fear:0.231,neutral:0.170
2203,happy,happy,0.7356,True,happy:0.736,angry:0.071,fear:0.071
2204,neutral,neutral,0.7586,True,neutral:0.759,sad:0.063,surprise:0.058
2205,sad,sad,0.5168,True,sad:0.517,fear:0.150,neutral:0.150
2206,fear,angry,0.4666,False,angry:0.467,fear:0.417,surprise:0.062
2207,disgust,sad,0.4258,False,sad:0.426,angry:0.210,happy:0.115
2208,fear,surprise,0.6644,False,surprise:0.664,fear:0.316,happy:0.006
2209,angry,angry,0.3850,True,angry:0.385,sad:0.309,neutral:0.194
2210,fear,neutral,0.4755,False,neutral:0.476,sad:0.311,angry:0.084
2211,sad,surprise,0.4134,False,surprise:0.413,angry:0.351,fear:0.146
2212,happy,happy,0.5376,True,happy:0.538,neutral:0.319,sad:0.044
2213,happy,happy,0.9328,True,happy:0.933,neutral:0.057,sad:0.004
2214,angry,angry,0.6663,True,angry:0.666,fear:0.286,disgust:0.014
2215,neutral,angry,0.3432,False,angry:0.343,neutral:0.331,sad:0.182
2216,happy,happy,0.9813,True,happy:0.981,neutral:0.007,surprise:0.004
2217,angry,fear,0.4163,False,fear:0.416,surprise:0.289,angry:0.262
2218,fear,neutral,0.8265,False,neutral:0.827,sad:0.061,fear:0.051
2219,neutral,neutral,0.5312,True,neutral:0.531,angry:0.191,sad:0.153
2220,neutral,happy,0.3328,False,happy:0.333,sad:0.253,neutral:0.232
2221,disgust,angry,0.3217,False,angry:0.322,fear:0.205,happy:0.184
2222,sad,sad,0.3601,True,sad:0.360,neutral:0.342,happy:0.154
2223,neutral,happy,0.5794,False,happy:0.579,neutral:0.151,surprise:0.113
2224,fear,neutral,0.3415,False,neutral:0.341,fear:0.191,sad:0.182
2225,neutral,neutral,0.3451,True,neutral:0.345,surprise:0.263,fear:0.138
2226,happy,sad,0.3012,False,sad:0.301,angry:0.268,neutral:0.237
2227,happy,happy,0.9596,True,happy:0.960,angry:0.013,fear:0.010
2228,neutral,neutral,0.8904,True,neutral:0.890,happy:0.045,sad:0.022
2229,happy,happy,0.9014,True,happy:0.901,angry:0.053,fear:0.022
2230,happy,happy,0.9950,True,happy:0.995,surprise:0.003,neutral:0.001
2231,neutral,happy,0.5105,False,happy:0.510,neutral:0.393,sad:0.041
2232,neutral,neutral,0.4475,True,neutral:0.447,angry:0.186,sad:0.157
2233,happy,happy,0.7365,True,happy:0.736,surprise:0.109,angry:0.069
2234,surprise,neutral,0.2630,False,neutral:0.263,surprise:0.220,fear:0.210
2235,sad,neutral,0.7096,False,neutral:0.710,sad:0.145,angry:0.094
2236,angry,angry,0.8101,True,angry:0.810,fear:0.148,disgust:0.019
2237,angry,angry,0.5751,True,angry:0.575,sad:0.178,neutral:0.112
2238,surprise,fear,0.4600,False,fear:0.460,angry:0.356,surprise:0.064
2239,sad,sad,0.5017,True,sad:0.502,fear:0.201,happy:0.184
2240,neutral,fear,0.3763,False,fear:0.376,sad:0.343,neutral:0.173
2241,neutral,neutral,0.6900,True,neutral:0.690,angry:0.092,happy:0.089
2242,sad,angry,0.3742,False,angry:0.374,sad:0.246,neutral:0.188
2243,sad,sad,0.4622,True,sad:0.462,happy:0.330,fear:0.071
2244,fear,neutral,0.2880,False,neutral:0.288,fear:0.230,sad:0.203
2245,angry,neutral,0.5019,False,neutral:0.502,happy:0.379,angry:0.054
2246,angry,angry,0.5460,True,angry:0.546,fear:0.187,sad:0.106
2247,fear,neutral,0.2929,False,neutral:0.293,angry:0.236,sad:0.146
2248,surprise,surprise,0.6415,True,surprise:0.642,fear:0.325,happy:0.011
2249,sad,sad,0.2434,True,sad:0.243,happy:0.223,angry:0.222
2250,neutral,sad,0.3246,False,sad:0.325,fear:0.299,angry:0.222
2251,happy,happy,0.5405,True,happy:0.540,neutral:0.201,fear:0.086
2252,sad,angry,0.7544,False,angry:0.754,sad:0.085,fear:0.070
2253,happy,neutral,0.6431,False,neutral:0.643,sad:0.137,angry:0.128
2254,angry,angry,0.5179,True,angry:0.518,fear:0.290,happy:0.058
2255,happy,happy,0.8164,True,happy:0.816,angry:0.100,fear:0.048
2256,happy,happy,0.9599,True,happy:0.960,neutral:0.021,angry:0.006
2257,neutral,angry,0.3375,False,angry:0.338,sad:0.282,neutral:0.221
2258,happy,happy,0.9720,True,happy:0.972,neutral:0.016,fear:0.004
2259,surprise,surprise,0.9914,True,surprise:0.991,fear:0.009,sad:0.000
2260,neutral,angry,0.2876,False,angry:0.288,neutral:0.275,sad:0.165
2261,sad,sad,0.5536,True,sad:0.554,neutral:0.199,fear:0.193
2262,neutral,surprise,0.6341,False,surprise:0.634,fear:0.215,neutral:0.052
2263,fear,fear,0.4726,True,fear:0.473,surprise:0.278,angry:0.176
2264,neutral,neutral,0.8017,True,neutral:0.802,happy:0.082,sad:0.042
2265,neutral,fear,0.6886,False,fear:0.689,surprise:0.182,neutral:0.048
2266,happy,happy,0.9667,True,happy:0.967,surprise:0.017,fear:0.007
2267,surprise,surprise,0.9517,True,surprise:0.952,fear:0.047,sad:0.001
2268,happy,happy,0.8470,True,happy:0.847,surprise:0.144,fear:0.005
2269,happy,happy,0.9618,True,happy:0.962,angry:0.022,neutral:0.006
2270,surprise,surprise,0.7414,True,surprise:0.741,fear:0.202,neutral:0.029
2271,happy,happy,0.7063,True,happy:0.706,neutral:0.118,angry:0.068
2272,neutral,neutral,0.5698,True,neutral:0.570,sad:0.236,angry:0.102
2273,happy,happy,0.9686,True,happy:0.969,neutral:0.016,angry:0.006
2274,sad,happy,0.6716,False,happy:0.672,sad:0.213,fear:0.033
2275,fear,fear,0.4049,True,fear:0.405,surprise:0.235,neutral:0.192
2276,happy,happy,0.8627,True,happy:0.863,neutral:0.103,sad:0.014
2277,sad,fear,0.2872,False,fear:0.287,angry:0.245,happy:0.158
2278,sad,sad,0.5621,True,sad:0.562,fear:0.203,angry:0.091
2279,fear,fear,0.4825,True,fear:0.482,surprise:0.195,angry:0.163
2280,neutral,fear,0.2905,False,fear:0.290,neutral:0.276,surprise:0.159
2281,angry,angry,0.7333,True,angry:0.733,sad:0.081,neutral:0.066
2282,happy,happy,0.8954,True,happy:0.895,surprise:0.049,angry:0.033
2283,angry,angry,0.5981,True,angry:0.598,sad:0.195,neutral:0.101
2284,neutral,neutral,0.6540,True,neutral:0.654,sad:0.136,fear:0.093
2285,surprise,surprise,0.4751,True,surprise:0.475,fear:0.349,angry:0.129
2286,fear,sad,0.2758,False,sad:0.276,neutral:0.257,fear:0.242
2287,happy,happy,0.7605,True,happy:0.760,angry:0.147,fear:0.038
2288,neutral,neutral,0.7024,True,neutral:0.702,sad:0.139,angry:0.063
2289,happy,happy,0.8018,True,happy:0.802,fear:0.078,surprise:0.073
2290,neutral,neutral,0.5335,True,neutral:0.533,sad:0.230,angry:0.111
2291,angry,fear,0.4515,False,fear:0.452,angry:0.313,surprise:0.151
2292,surprise,fear,0.3758,False,fear:0.376,surprise:0.355,happy:0.134
2293,fear,fear,0.6431,True,fear:0.643,angry:0.115,sad:0.076
2294,angry,angry,0.3965,True,angry:0.396,fear:0.353,surprise:0.081
2295,disgust,surprise,0.5354,False,surprise:0.535,fear:0.256,angry:0.111
2296,fear,happy,0.3419,False,happy:0.342,fear:0.234,sad:0.177
2297,neutral,sad,0.2810,False,sad:0.281,fear:0.266,neutral:0.176
2298,angry,sad,0.5103,False,sad:0.510,disgust:0.143,angry:0.142
2299,sad,angry,0.4962,False,angry:0.496,sad:0.249,fear:0.117
2300,neutral,sad,0.3252,False,sad:0.325,neutral:0.297,fear:0.197
2301,happy,happy,0.9846,True,happy:0.985,surprise:0.005,neutral:0.005
2302,happy,happy,0.9780,True,happy:0.978,neutral:0.009,angry:0.007
2303,angry,angry,0.6328,True,angry:0.633,fear:0.110,disgust:0.104
2304,happy,happy,0.8592,True,happy:0.859,surprise:0.072,neutral:0.028
2305,neutral,neutral,0.7373,True,neutral:0.737,angry:0.133,sad:0.074
2306,happy,happy,0.4964,True,happy:0.496,neutral:0.199,fear:0.102
2307,sad,neutral,0.4486,False,neutral:0.449,sad:0.267,fear:0.124
2308,surprise,surprise,0.7552,True,surprise:0.755,fear:0.215,angry:0.012
2309,happy,happy,0.7470,True,happy:0.747,sad:0.154,neutral:0.051
2310,happy,happy,0.5616,True,happy:0.562,neutral:0.220,angry:0.129
2311,angry,angry,0.7313,True,angry:0.731,neutral:0.099,sad:0.050
2312,sad,neutral,0.3857,False,neutral:0.386,angry:0.361,sad:0.190
2313,surprise,surprise,0.7213,True,surprise:0.721,fear:0.273,angry:0.002
2314,neutral,neutral,0.9844,True,neutral:0.984,happy:0.005,sad:0.004
2315,fear,neutral,0.4902,False,neutral:0.490,sad:0.225,fear:0.159
2316,happy,neutral,0.3888,False,neutral:0.389,happy:0.325,angry:0.191
2317,fear,angry,0.6780,False,angry:0.678,fear:0.279,disgust:0.023
2318,angry,angry,0.4349,True,angry:0.435,sad:0.299,neutral:0.130
2319,happy,happy,0.8999,True,happy:0.900,sad:0.051,neutral:0.026
2320,fear,neutral,0.3177,False,neutral:0.318,sad:0.286,fear:0.183
2321,neutral,neutral,0.4489,True,neutral:0.449,sad:0.285,angry:0.146
2322,angry,angry,0.7529,True,angry:0.753,fear:0.183,disgust:0.021
2323,happy,neutral,0.4835,False,neutral:0.483,happy:0.448,sad:0.031
2324,disgust,neutral,0.3052,False,neutral:0.305,angry:0.271,sad:0.188
2325,angry,fear,0.3620,False,fear:0.362,angry:0.260,surprise:0.214
2326,angry,neutral,0.4614,False,neutral:0.461,happy:0.290,angry:0.156
2327,happy,sad,0.4179,False,sad:0.418,neutral:0.290,fear:0.145
2328,sad,sad,0.3373,True,sad:0.337,fear:0.260,happy:0.166
2329,angry,angry,0.4706,True,angry:0.471,fear:0.333,surprise:0.101
2330,sad,angry,0.2178,False,angry:0.218,happy:0.215,sad:0.198
2331,sad,fear,0.3097,False,fear:0.310,angry:0.256,sad:0.145
2332,sad,neutral,0.3824,False,neutral:0.382,sad:0.246,fear:0.220
2333,happy,angry,0.4479,False,angry:0.448,happy:0.200,neutral:0.154
2334,angry,angry,0.5954,True,angry:0.595,fear:0.323,surprise:0.032
2335,sad,angry,0.4175,False,angry:0.417,sad:0.308,fear:0.217
2336,fear,surprise,0.5753,False,surprise:0.575,fear:0.182,neutral:0.116
2337,happy,neutral,0.7495,False,neutral:0.749,angry:0.093,happy:0.063
2338,neutral,neutral,0.4967,True,neutral:0.497,surprise:0.197,sad:0.110
2339,happy,neutral,0.5476,False,neutral:0.548,angry:0.227,sad:0.135
2340,happy,fear,0.2951,False,fear:0.295,surprise:0.247,sad:0.168
2341,sad,sad,0.4206,True,sad:0.421,neutral:0.212,angry:0.163
2342,fear,fear,0.6991,True,fear:0.699,surprise:0.231,sad:0.024
2343,fear,neutral,0.2711,False,neutral:0.271,surprise:0.268,fear:0.253
2344,neutral,neutral,0.8360,True,neutral:0.836,sad:0.052,angry:0.044
2345,sad,sad,0.4614,True,sad:0.461,angry:0.222,neutral:0.204
2346,happy,happy,0.9557,True,happy:0.956,angry:0.017,sad:0.011
2347,happy,happy,0.7789,True,happy:0.779,angry:0.182,fear:0.024
2348,neutral,neutral,0.4939,True,neutral:0.494,angry:0.221,happy:0.110
2349,surprise,surprise,0.9827,True,surprise:0.983,fear:0.017,happy:0.000
2350,surprise,surprise,0.9216,True,surprise:0.922,fear:0.078,sad:0.001
2351,happy,happy,0.9007,True,happy:0.901,angry:0.074,fear:0.009
2352,happy,happy,0.7843,True,happy:0.784,surprise:0.140,fear:0.046
2353,neutral,neutral,0.5995,True,neutral:0.600,sad:0.205,fear:0.086
2354,happy,happy,0.5883,True,happy:0.588,neutral:0.189,sad:0.128
2355,sad,angry,0.4675,False,angry:0.467,sad:0.240,neutral:0.157
2356,neutral,neutral,0.8054,True,neutral:0.805,angry:0.088,happy:0.046
2357,fear,surprise,0.5060,False,surprise:0.506,fear:0.396,happy:0.069
2358,fear,fear,0.7796,True,fear:0.780,surprise:0.090,sad:0.075
2359,neutral,neutral,0.7698,True,neutral:0.770,angry:0.081,sad:0.057
2360,happy,happy,0.9622,True,happy:0.962,angry:0.014,surprise:0.009
2361,fear,fear,0.4795,True,fear:0.479,angry:0.268,disgust:0.132
2362,fear,sad,0.3556,False,sad:0.356,neutral:0.271,fear:0.199
2363,sad,fear,0.3463,False,fear:0.346,sad:0.342,neutral:0.157
2364,happy,happy,0.8414,True,happy:0.841,neutral:0.095,surprise:0.023
2365,neutral,neutral,0.5300,True,neutral:0.530,angry:0.200,sad:0.126
2366,surprise,surprise,0.8440,True,surprise:0.844,neutral:0.080,fear:0.029
2367,neutral,neutral,0.4891,True,neutral:0.489,angry:0.204,sad:0.166
2368,sad,sad,0.6200,True,sad:0.620,angry:0.142,fear:0.112
2369,fear,angry,0.4092,False,angry:0.409,fear:0.196,happy:0.130
2370,neutral,neutral,0.7601,True,neutral:0.760,angry:0.101,sad:0.070
2371,happy,happy,0.6373,True,happy:0.637,surprise:0.119,fear:0.095
2372,neutral,neutral,0.4634,True,neutral:0.463,sad:0.267,fear:0.133
2373,neutral,neutral,0.4819,True,neutral:0.482,angry:0.214,sad:0.209
2374,sad,angry,0.6267,False,angry:0.627,sad:0.194,neutral:0.084
2375,neutral,fear,0.3028,False,fear:0.303,neutral:0.246,surprise:0.234
2376,surprise,surprise,0.7852,True,surprise:0.785,fear:0.113,happy:0.082
2377,fear,fear,0.9038,True,fear:0.904,sad:0.047,surprise:0.024
2378,angry,angry,0.5665,True,angry:0.567,fear:0.306,surprise:0.062
2379,sad,sad,0.4464,True,sad:0.446,fear:0.287,angry:0.196
2380,fear,angry,0.4663,False,angry:0.466,sad:0.322,neutral:0.081
2381,sad,sad,0.4005,True,sad:0.401,neutral:0.320,fear:0.182
2382,surprise,surprise,0.9563,True,surprise:0.956,fear:0.041,sad:0.001
2383,happy,happy,0.9072,True,happy:0.907,sad:0.043,angry:0.021
2384,neutral,neutral,0.4899,True,neutral:0.490,angry:0.222,sad:0.131
2385,happy,surprise,0.7290,False,surprise:0.729,fear:0.128,happy:0.112
2386,sad,sad,0.4440,True,sad:0.444,angry:0.266,fear:0.156
2387,neutral,neutral,0.6833,True,neutral:0.683,sad:0.112,angry:0.093
2388,angry,angry,0.3396,True,angry:0.340,fear:0.331,sad:0.135
2389,disgust,angry,0.7038,False,angry:0.704,neutral:0.096,sad:0.091
2390,happy,happy,0.4002,True,happy:0.400,surprise:0.273,fear:0.204
2391,happy,happy,0.9968,True,happy:0.997,neutral:0.002,angry:0.001
2392,happy,happy,0.7486,True,happy:0.749,surprise:0.172,fear:0.038
2393,happy,happy,0.3478,True,happy:0.348,fear:0.233,sad:0.197
2394,disgust,neutral,0.5017,False,neutral:0.502,angry:0.206,sad:0.200
2395,happy,happy,0.9486,True,happy:0.949,fear:0.014,angry:0.013
2396,sad,angry,0.5899,False,angry:0.590,sad:0.284,neutral:0.047
2397,happy,happy,0.8769,True,happy:0.877,surprise:0.095,angry:0.018
2398,happy,happy,0.9602,True,happy:0.960,neutral:0.021,angry:0.007
2399,neutral,sad,0.4564,False,sad:0.456,neutral:0.221,fear:0.184
2400,angry,fear,0.5923,False,fear:0.592,angry:0.259,happy:0.048
2401,fear,neutral,0.4934,False,neutral:0.493,angry:0.164,fear:0.142
2402,fear,angry,0.7856,False,angry:0.786,fear:0.083,sad:0.063
2403,surprise,sad,0.2846,False,sad:0.285,angry:0.241,fear:0.203
2404,happy,happy,0.9933,True,happy:0.993,neutral:0.003,surprise:0.003
2405,surprise,fear,0.4624,False,fear:0.462,angry:0.221,happy:0.129
2406,angry,angry,0.4696,True,angry:0.470,happy:0.184,neutral:0.153
2407,sad,sad,0.6417,True,sad:0.642,fear:0.116,neutral:0.112
2408,surprise,surprise,0.9477,True,surprise:0.948,fear:0.044,sad:0.006
2409,fear,sad,0.4474,False,sad:0.447,fear:0.239,neutral:0.215
2410,neutral,neutral,0.4707,True,neutral:0.471,angry:0.173,sad:0.172
2411,surprise,happy,0.5347,False,happy:0.535,surprise:0.418,fear:0.037
2412,surprise,fear,0.3754,False,fear:0.375,surprise:0.349,angry:0.102
2413,surprise,surprise,0.8984,True,surprise:0.898,fear:0.101,happy:0.000
2414,happy,happy,0.9490,True,happy:0.949,neutral:0.037,sad:0.008
2415,fear,angry,0.5006,False,angry:0.501,sad:0.224,neutral:0.204
2416,angry,angry,0.5997,True,angry:0.600,fear:0.207,surprise:0.061
2417,neutral,sad,0.4352,False,sad:0.435,neutral:0.249,angry:0.218
2418,happy,happy,0.7976,True,happy:0.798,angry:0.085,sad:0.071
2419,fear,fear,0.5898,True,fear:0.590,angry:0.246,surprise:0.093
2420,fear,neutral,0.6328,False,neutral:0.633,angry:0.182,sad:0.105
2421,angry,angry,0.6743,True,angry:0.674,fear:0.261,disgust:0.033
2422,happy,happy,0.8735,True,happy:0.874,neutral:0.043,angry:0.040
2423,fear,neutral,0.3431,False,neutral:0.343,surprise:0.262,fear:0.185
2424,surprise,fear,0.3140,False,fear:0.314,surprise:0.226,sad:0.158
2425,fear,angry,0.3423,False,angry:0.342,neutral:0.273,fear:0.139
2426,happy,happy,0.9081,True,happy:0.908,sad:0.032,neutral:0.020
2427,surprise,surprise,0.7459,True,surprise:0.746,fear:0.246,happy:0.005
2428,sad,happy,0.7485,False,happy:0.749,neutral:0.096,sad:0.071
2429,angry,happy,0.5023,False,happy:0.502,angry:0.216,neutral:0.131
2430,angry,neutral,0.9041,False,neutral:0.904,sad:0.039,angry:0.026
2431,sad,fear,0.6701,False,fear:0.670,surprise:0.148,happy:0.069
2432,fear,happy,0.4132,False,happy:0.413,angry:0.242,fear:0.230
2433,angry,neutral,0.5662,False,neutral:0.566,angry:0.162,sad:0.091
2434,happy,sad,0.4880,False,sad:0.488,angry:0.228,fear:0.206
2435,sad,angry,0.4241,False,angry:0.424,sad:0.301,neutral:0.144
2436,surprise,fear,0.4551,False,fear:0.455,surprise:0.201,sad:0.195
2437,sad,neutral,0.4148,False,neutral:0.415,angry:0.230,fear:0.150
2438,happy,happy,0.4444,True,happy:0.444,neutral:0.186,angry:0.146
2439,happy,happy,0.9446,True,happy:0.945,angry:0.024,surprise:0.012
2440,surprise,angry,0.3959,False,angry:0.396,surprise:0.279,fear:0.237
2441,neutral,neutral,0.9722,True,neutral:0.972,sad:0.010,angry:0.008
2442,angry,angry,0.4129,True,angry:0.413,neutral:0.362,sad:0.176
2443,neutral,neutral,0.5987,True,neutral:0.599,angry:0.222,sad:0.112
2444,happy,happy,0.6665,True,happy:0.666,surprise:0.160,fear:0.096
2445,surprise,surprise,0.9847,True,surprise:0.985,fear:0.009,neutral:0.002
2446,sad,angry,0.5610,False,angry:0.561,sad:0.233,fear:0.094
2447,angry,neutral,0.4084,False,neutral:0.408,sad:0.243,angry:0.243
2448,happy,happy,0.9469,True,happy:0.947,neutral:0.017,angry:0.013
2449,happy,happy,0.9954,True,happy:0.995,surprise:0.002,neutral:0.002
2450,happy,happy,0.7177,True,happy:0.718,angry:0.112,fear:0.064
2451,angry,angry,0.5126,True,angry:0.513,sad:0.180,fear:0.137
2452,angry,angry,0.8065,True,angry:0.806,fear:0.111,disgust:0.042
2453,neutral,sad,0.3189,False,sad:0.319,angry:0.277,happy:0.220
2454,neutral,angry,0.5553,False,angry:0.555,sad:0.202,neutral:0.176
2455,happy,happy,0.9593,True,happy:0.959,surprise:0.018,fear:0.008
2456,happy,happy,0.9695,True,happy:0.970,neutral:0.015,sad:0.006
2457,fear,neutral,0.6106,False,neutral:0.611,surprise:0.169,sad:0.073
2458,happy,fear,0.3612,False,fear:0.361,neutral:0.207,surprise:0.201
2459,surprise,surprise,0.9177,True,surprise:0.918,fear:0.068,happy:0.006
2460,happy,happy,0.3517,True,happy:0.352,neutral:0.283,fear:0.128
2461,happy,happy,0.9862,True,happy:0.986,neutral:0.008,surprise:0.003
2462,happy,happy,0.9956,True,happy:0.996,surprise:0.002,neutral:0.001
